3.50000e+01	1.16660e+00	1.92240e-02	9.21509e-06	6.90559e+00	3.46553e-01	1.67927e-04	6.30440e-02	7.85738e-04	2.67899e-06	2.85419e+00	4.16847e-03	4.85451e-06	1.08132e+00	3.93820e-03	2.32739e-06	1.48375e+00	1.00283e-01	1.00283e-03	1.48375e+00	1.00283e-01	1.00283e-03	1.48375e+00	1.00283e-01	1.00283e-03	1.48375e+00	1.00283e-01	1.00283e-03	3.01250e+00	1.88716e-01	1.88716e-03	3.01250e+00	1.88715e-01	1.88715e-03	1.79149e+00	7.04716e-03	3.45224e-06	4.56098e-01	7.04689e-03	3.45211e-06	1.18201e-01	5.72133e-04	3.11681e-07	6.35312e+00	2.40457e-01	1.09449e-04	8.17166e-02	1.10106e-03	5.60723e-07	5.03319e+00	2.42183e-01	1.10246e-04	7.98406e+00	1.81867e+00	8.12661e-04	7.98406e+00	1.81867e+00	8.12661e-04	7.98406e+00	1.81867e+00	8.12661e-04
4.50000e+01	1.16660e+00	2.75258e-02	1.31538e-05	6.90559e+00	4.96210e-01	2.39692e-04	6.30440e-02	1.12369e-03	3.82100e-06	2.85419e+00	5.96581e-03	6.92440e-06	1.08132e+00	5.63619e-03	3.31813e-06	1.48375e+00	1.43034e-01	1.43034e-03	1.48375e+00	1.43034e-01	1.43034e-03	1.48375e+00	1.43034e-01	1.43034e-03	1.48375e+00	1.43034e-01	1.43034e-03	3.01250e+00	2.69166e-01	2.69166e-03	3.01250e+00	2.69165e-01	2.69165e-03	1.79149e+00	1.00896e-02	4.92692e-06	4.56098e-01	1.00893e-02	4.92674e-06	1.18201e-01	8.19023e-04	4.44580e-07	6.35312e+00	3.44308e-01	1.56271e-04	8.17166e-02	1.57643e-03	8.00124e-07	5.03319e+00	3.46779e-01	1.57408e-04	7.98406e+00	2.60420e+00	1.16044e-03	7.98406e+00	2.60420e+00	1.16044e-03	7.98406e+00	2.60420e+00	1.16044e-03
5.50000e+01	1.16660e+00	3.86340e-02	1.84082e-05	6.90559e+00	6.96462e-01	3.35427e-04	6.30440e-02	1.57536e-03	5.34335e-06	2.85419e+00	8.36969e-03	9.68384e-06	1.08132e+00	7.90717e-03	4.63831e-06	1.48375e+00	2.00023e-01	2.00023e-03	1.48375e+00	2.00023e-01	2.00023e-03	1.48375e+00	2.00023e-01	2.00023e-03	1.48375e+00	2.00023e-01	2.00023e-03	3.01250e+00	3.76409e-01	3.76409e-03	3.01250e+00	3.76408e-01	3.76408e-03	1.79149e+00	1.41603e-02	6.89390e-06	4.56098e-01	1.41598e-02	6.89367e-06	1.18201e-01	1.14931e-03	6.21756e-07	6.35312e+00	4.83271e-01	2.18748e-04	8.17166e-02	2.21244e-03	1.11940e-06	5.03319e+00	4.86740e-01	2.20340e-04	7.98406e+00	3.65536e+00	1.62457e-03	7.98406e+00	3.65536e+00	1.62457e-03	7.98406e+00	3.65536e+00	1.62457e-03
6.00000e+01	1.16660e+00	4.54539e-02	2.16273e-05	6.90559e+00	8.19407e-01	3.94078e-04	6.30440e-02	1.85244e-03	6.27555e-06	2.85419e+00	9.84511e-03	1.13736e-05	1.08132e+00	9.30099e-03	5.44650e-06	1.48375e+00	2.34920e-01	2.34920e-03	1.48375e+00	2.34920e-01	2.34920e-03	1.48375e+00	2.34920e-01	2.34920e-03	1.48375e+00	2.34920e-01	2.34920e-03	3.01250e+00	4.42080e-01	4.42080e-03	3.01250e+00	4.42078e-01	4.42078e-03	1.79149e+00	1.66594e-02	8.09886e-06	4.56098e-01	1.66588e-02	8.09860e-06	1.18201e-01	1.35206e-03	7.30254e-07	6.35312e+00	5.68590e-01	2.57032e-04	8.17166e-02	2.60291e-03	1.31497e-06	5.03319e+00	5.72671e-01	2.58903e-04	7.98406e+00	4.30075e+00	1.90899e-03	7.98406e+00	4.30075e+00	1.90899e-03	7.98406e+00	4.30075e+00	1.90899e-03
6.50000e+01	1.16660e+00	5.32450e-02	2.52999e-05	6.90559e+00	9.59860e-01	4.60988e-04	6.30440e-02	2.16881e-03	7.33866e-06	2.85419e+00	1.15303e-02	1.33008e-05	1.08132e+00	1.08930e-02	6.36802e-06	1.48375e+00	2.74718e-01	2.74718e-03	1.48375e+00	2.74718e-01	2.74718e-03	1.48375e+00	2.74718e-01	2.74718e-03	1.48375e+00	2.74718e-01	2.74718e-03	3.01250e+00	5.16972e-01	5.16972e-03	3.01250e+00	5.16971e-01	5.16971e-03	1.79149e+00	1.95142e-02	9.47341e-06	4.56098e-01	1.95136e-02	9.47311e-06	1.18201e-01	1.58366e-03	8.53995e-07	6.35312e+00	6.66060e-01	3.00713e-04	8.17166e-02	3.04896e-03	1.53805e-06	5.03319e+00	6.70841e-01	3.02901e-04	7.98406e+00	5.03806e+00	2.23352e-03	7.98406e+00	5.03806e+00	2.23352e-03	7.98406e+00	5.03806e+00	2.23352e-03
7.00000e+01	1.16660e+00	6.21115e-02	2.94737e-05	6.90559e+00	1.11970e+00	5.37031e-04	6.30440e-02	2.52867e-03	8.54648e-06	2.85419e+00	1.34477e-02	1.54904e-05	1.08132e+00	1.27043e-02	7.41480e-06	1.48375e+00	3.19933e-01	3.19933e-03	1.48375e+00	3.19933e-01	3.19933e-03	1.48375e+00	3.19933e-01	3.19933e-03	1.48375e+00	3.19933e-01	3.19933e-03	3.01250e+00	6.02060e-01	6.02060e-03	3.01250e+00	6.02059e-01	6.02059e-03	1.79149e+00	2.27630e-02	1.10355e-05	4.56098e-01	2.27623e-02	1.10351e-05	1.18201e-01	1.84720e-03	9.94585e-07	6.35312e+00	7.76986e-01	3.50361e-04	8.17166e-02	3.55657e-03	1.79154e-06	5.03319e+00	7.82563e-01	3.52911e-04	7.98406e+00	5.87717e+00	2.60240e-03	7.98406e+00	5.87717e+00	2.60240e-03	7.98406e+00	5.87717e+00	2.60240e-03
8.00000e+01	1.16660e+00	8.35245e-02	3.95338e-05	6.90559e+00	1.50573e+00	7.20310e-04	6.30440e-02	3.39707e-03	1.14562e-05	2.85419e+00	1.80769e-02	2.07654e-05	1.08132e+00	1.70775e-02	9.93596e-06	1.48375e+00	4.28861e-01	4.28861e-03	1.48375e+00	4.28861e-01	4.28861e-03	1.48375e+00	4.28861e-01	4.28861e-03	1.48375e+00	4.28861e-01	4.28861e-03	3.01250e+00	8.07044e-01	8.07044e-03	3.01250e+00	8.07041e-01	8.07041e-03	1.79149e+00	3.06086e-02	1.48001e-05	4.56098e-01	3.06077e-02	1.47997e-05	1.18201e-01	2.48358e-03	1.33330e-06	6.35312e+00	1.04488e+00	4.70046e-04	8.17166e-02	4.78240e-03	2.40241e-06	5.03319e+00	1.05238e+00	4.73467e-04	7.98406e+00	7.90373e+00	3.49172e-03	7.98406e+00	7.90373e+00	3.49172e-03	7.98406e+00	7.90373e+00	3.49172e-03
8.50000e+01	1.16660e+00	9.63166e-02	4.55326e-05	6.90559e+00	1.73634e+00	8.29597e-04	6.30440e-02	3.91548e-03	1.31905e-05	2.85419e+00	2.08417e-02	2.39097e-05	1.08132e+00	1.96893e-02	1.14383e-05	1.48375e+00	4.93785e-01	4.93785e-03	1.48375e+00	4.93785e-01	4.93785e-03	1.48375e+00	4.93785e-01	4.93785e-03	1.48375e+00	4.93785e-01	4.93785e-03	3.01250e+00	9.29220e-01	9.29220e-03	3.01250e+00	9.29218e-01	9.29218e-03	1.79149e+00	3.52953e-02	1.70447e-05	4.56098e-01	3.52943e-02	1.70442e-05	1.18201e-01	2.86370e-03	1.53519e-06	6.35312e+00	1.20492e+00	5.41424e-04	8.17166e-02	5.51467e-03	2.76661e-06	5.03319e+00	1.21357e+00	5.45365e-04	7.98406e+00	9.11443e+00	4.02212e-03	7.98406e+00	9.11443e+00	4.02212e-03	7.98406e+00	9.11443e+00	4.02212e-03
9.00000e+01	1.16660e+00	1.10675e-01	5.22581e-05	6.90559e+00	1.99520e+00	9.52121e-04	6.30440e-02	4.49712e-03	1.51343e-05	2.85419e+00	2.39446e-02	2.74338e-05	1.08132e+00	2.26205e-02	1.31219e-05	1.48375e+00	5.66552e-01	5.66552e-03	1.48375e+00	5.66552e-01	5.66552e-03	1.48375e+00	5.66552e-01	5.66552e-03	1.48375e+00	5.66552e-01	5.66552e-03	3.01250e+00	1.06616e+00	1.06616e-02	3.01250e+00	1.06615e+00	1.06615e-02	1.79149e+00	4.05560e-02	1.95611e-05	4.56098e-01	4.05548e-02	1.95605e-05	1.18201e-01	3.29035e-03	1.76148e-06	6.35312e+00	1.38457e+00	6.21457e-04	8.17166e-02	6.33662e-03	3.17487e-06	5.03319e+00	1.39451e+00	6.25980e-04	7.98406e+00	1.04735e+01	4.61687e-03	7.98406e+00	1.04735e+01	4.61687e-03	7.98406e+00	1.04735e+01	4.61687e-03
9.50000e+01	1.16660e+00	1.26744e-01	5.97753e-05	6.90559e+00	2.28487e+00	1.08907e-03	6.30440e-02	5.14771e-03	1.73062e-05	2.85419e+00	2.74162e-02	3.13718e-05	1.08132e+00	2.59000e-02	1.50028e-05	1.48375e+00	6.47862e-01	6.47862e-03	1.48375e+00	6.47862e-01	6.47862e-03	1.48375e+00	6.47862e-01	6.47862e-03	1.48375e+00	6.47862e-01	6.47862e-03	3.01250e+00	1.21917e+00	1.21917e-02	3.01250e+00	1.21916e+00	1.21916e-02	1.79149e+00	4.64426e-02	2.23735e-05	4.56098e-01	4.64413e-02	2.23729e-05	1.18201e-01	3.76774e-03	2.01434e-06	6.35312e+00	1.58561e+00	7.10919e-04	8.17166e-02	7.25638e-03	3.63114e-06	5.03319e+00	1.59699e+00	7.16093e-04	7.98406e+00	1.19943e+01	5.28171e-03	7.98406e+00	1.19943e+01	5.28171e-03	7.98406e+00	1.19943e+01	5.28171e-03
